x,y,z,eta_at,eta_cos,eta_ref,eta_sb,eta_trunc,eta
44.126000,-197.408000,4.000000,0.968718,0.415249,0.920000,1.000000,1.000000,0.370078
56.434000,-194.247000,4.000000,0.968718,0.398095,0.920000,1.000000,1.000000,0.354791
68.520000,-190.321000,4.000000,0.968718,0.382207,0.920000,1.000000,1.000000,0.340631
80.335000,-185.643000,4.000000,0.968718,0.367819,0.920000,1.000000,1.000000,0.327808
91.833000,-180.232000,4.000000,0.968718,0.355170,0.920000,1.000000,1.000000,0.316535
102.969000,-174.110000,4.000000,0.968718,0.344506,0.920000,1.000000,1.000000,0.307031
113.698000,-167.301000,4.000000,0.968718,0.336059,0.920000,1.000000,1.000000,0.299503
123.978000,-159.832000,4.000000,0.968718,0.330035,0.920000,1.000000,1.000000,0.294134
133.770000,-151.732000,4.000000,0.968718,0.326590,0.920000,1.000000,0.976562,0.284242
143.033000,-143.033000,4.000000,0.968718,0.325821,0.920000,1.000000,0.953125,0.276767
151.732000,-133.770000,4.000000,0.968718,0.327749,0.920000,1.000000,0.992188,0.289815
159.832000,-123.978000,4.000000,0.968718,0.332322,0.920000,1.000000,1.000000,0.296172
167.301000,-113.698000,4.000000,0.968718,0.339412,0.920000,1.000000,1.000000,0.302491
174.110000,-102.969000,4.000000,0.968718,0.348841,0.920000,1.000000,1.000000,0.310894
180.232000,-91.833000,4.000000,0.968718,0.360390,0.920000,1.000000,1.000000,0.321187
185.643000,-80.335000,4.000000,0.968718,0.373818,0.920000,1.000000,1.000000,0.333154
190.321000,-68.520000,4.000000,0.968718,0.388881,0.920000,1.000000,1.000000,0.346579
194.247000,-56.434000,4.000000,0.968718,0.405342,0.920000,1.000000,1.000000,0.361249
197.408000,-44.126000,4.000000,0.968718,0.422975,0.920000,1.000000,1.000000,0.376964
199.789000,-31.643000,4.000000,0.968718,0.441576,0.920000,1.000000,1.000000,0.393542
201.381000,-19.036000,4.000000,0.968718,0.460958,0.920000,1.000000,1.000000,0.410815
202.179000,-6.354000,4.000000,0.968718,0.480954,0.920000,1.000000,1.000000,0.428636
215.363000,13.154000,4.000000,0.967339,0.506141,0.920000,1.000000,1.000000,0.450441
214.161000,26.259000,4.000000,0.967339,0.526793,0.920000,1.000000,1.000000,0.468820
212.161000,39.266000,4.000000,0.967339,0.547592,0.920000,1.000000,1.000000,0.487330
209.373000,52.127000,4.000000,0.967339,0.568446,0.920000,1.000000,1.000000,0.505890
205.806000,64.794000,4.000000,0.967339,0.589278,0.920000,1.000000,1.000000,0.524429
201.473000,77.221000,4.000000,0.967339,0.610018,0.920000,0.960938,1.000000,0.521680
196.390000,89.360000,4.000000,0.967339,0.630599,0.920000,0.933594,1.000000,0.523935
190.577000,101.166000,4.000000,0.967339,0.650962,0.920000,0.847656,1.000000,0.491069
184.055000,112.596000,4.000000,0.967339,0.671058,0.920000,0.804688,1.000000,0.480567
176.849000,123.608000,4.000000,0.967339,0.690837,0.920000,0.765625,1.000000,0.470715
168.984000,134.159000,4.000000,0.967339,0.710255,0.920000,0.703125,1.000000,0.444440
160.491000,144.212000,4.000000,0.967339,0.729273,0.920000,0.722656,1.000000,0.469017
151.401000,153.727000,4.000000,0.967339,0.747849,0.920000,0.671875,1.000000,0.447166
141.747000,162.672000,4.000000,0.967339,0.765955,0.920000,0.667969,1.000000,0.455330
131.567000,171.010000,4.000000,0.967339,0.783552,0.920000,0.667969,1.000000,0.465790
120.896000,178.713000,4.000000,0.967339,0.800616,0.920000,0.691406,1.000000,0.492634
109.776000,185.751000,4.000000,0.967339,0.817115,0.920000,0.667969,1.000000,0.485742
98.248000,192.098000,4.000000,0.967339,0.833024,0.920000,0.703125,1.000000,0.521263
86.354000,197.730000,4.000000,0.967339,0.848319,0.920000,0.785156,1.000000,0.592764
74.139000,202.627000,4.000000,0.967339,0.862977,0.920000,0.804688,1.000000,0.618006
61.648000,206.770000,4.000000,0.967339,0.876977,0.920000,0.824219,1.000000,0.643276
48.928000,210.144000,4.000000,0.967339,0.890298,0.920000,0.843750,1.000000,0.668522
36.026000,212.736000,4.000000,0.967339,0.902923,0.920000,0.843750,1.000000,0.678002
22.990000,214.536000,4.000000,0.967339,0.914834,0.920000,0.863281,1.000000,0.702847
9.868000,215.539000,4.000000,0.967339,0.926015,0.920000,0.867188,1.000000,0.714657
-3.290000,215.739000,4.000000,0.967339,0.936452,0.920000,0.859375,1.000000,0.716201
-16.437000,215.138000,4.000000,0.967339,0.946131,0.920000,0.820312,1.000000,0.690712
-29.522000,213.735000,4.000000,0.967339,0.955040,0.920000,0.804688,1.000000,0.683936
-42.497000,211.538000,4.000000,0.967339,0.963166,0.920000,0.785156,1.000000,0.673014
-55.314000,208.554000,4.000000,0.967339,0.970501,0.920000,0.742188,1.000000,0.641027
-67.925000,204.794000,4.000000,0.967339,0.977034,0.920000,0.773438,1.000000,0.672514
-80.284000,200.272000,4.000000,0.967339,0.982758,0.920000,0.808594,1.000000,0.707202
-92.344000,195.005000,4.000000,0.967339,0.987666,0.920000,0.835938,1.000000,0.734768
-104.061000,189.012000,4.000000,0.967339,0.991751,0.920000,0.843750,1.000000,0.744703
-115.390000,182.317000,4.000000,0.967339,0.995009,0.920000,0.863281,1.000000,0.764444
-126.290000,174.943000,4.000000,0.967339,0.997435,0.920000,0.882812,1.000000,0.783646
-136.721000,166.919000,4.000000,0.967339,0.999028,0.920000,0.902344,1.000000,0.802262
-146.642000,158.273000,4.000000,0.967339,0.999784,0.920000,0.921875,1.000000,0.820247
-156.018000,149.039000,4.000000,0.967339,0.999703,0.920000,0.925781,1.000000,0.823656
-164.814000,139.250000,4.000000,0.967339,0.998785,0.920000,0.906250,1.000000,0.805539
-172.997000,128.943000,4.000000,0.967339,0.997030,0.920000,0.898438,1.000000,0.797192
-180.536000,118.157000,4.000000,0.967339,0.994443,0.920000,0.882812,1.000000,0.781294
-187.404000,106.931000,4.000000,0.967339,0.991024,0.920000,0.847656,1.000000,0.747602
-193.574000,95.307000,4.000000,0.967339,0.986779,0.920000,0.796875,1.000000,0.699804
-199.024000,83.329000,4.000000,0.967339,0.981713,0.920000,0.761719,1.000000,0.665496
-203.734000,71.041000,4.000000,0.967339,0.975832,0.920000,0.753906,1.000000,0.654725
-207.686000,58.488000,4.000000,0.967339,0.969142,0.920000,0.734375,1.000000,0.633391
-210.865000,45.718000,4.000000,0.967339,0.961654,0.920000,0.726562,1.000000,0.621811
-213.260000,32.778000,4.000000,0.967339,0.953375,0.920000,0.734375,1.000000,0.623086
-214.862000,19.715000,4.000000,0.967339,0.944316,0.920000,0.722656,1.000000,0.607317
-215.664000,6.580000,4.000000,0.967339,0.934490,0.920000,0.785156,1.000000,0.652976
-215.664000,-6.580000,4.000000,0.967339,0.923907,0.920000,0.781250,1.000000,0.642369
-214.862000,-19.715000,4.000000,0.967339,0.912584,0.920000,0.765625,1.000000,0.621807
-213.260000,-32.778000,4.000000,0.967339,0.900532,0.920000,0.765625,1.000000,0.613595
-210.865000,-45.718000,4.000000,0.967339,0.887771,0.920000,0.781250,1.000000,0.617245
-207.686000,-58.488000,4.000000,0.967339,0.874317,0.920000,0.796875,1.000000,0.620048
-203.734000,-71.041000,4.000000,0.967339,0.860188,0.920000,0.859375,1.000000,0.657874
-199.024000,-83.329000,4.000000,0.967339,0.845405,0.920000,0.871094,1.000000,0.655385
-193.574000,-95.307000,4.000000,0.967339,0.829990,0.920000,0.882812,1.000000,0.652090
-187.404000,-106.931000,4.000000,0.967339,0.813965,0.920000,0.894531,1.000000,0.647989
-180.536000,-118.157000,4.000000,0.967339,0.797354,0.920000,0.937500,1.000000,0.665256
-172.997000,-128.943000,4.000000,0.967339,0.780186,0.920000,0.945312,1.000000,0.656357
-164.814000,-139.250000,4.000000,0.967339,0.762486,0.920000,0.953125,1.000000,0.646768
-156.018000,-149.039000,4.000000,0.967339,0.744287,0.920000,0.980469,1.000000,0.649442
-146.642000,-158.273000,4.000000,0.967339,0.725622,0.920000,0.984375,1.000000,0.635678
-136.721000,-166.919000,4.000000,0.967339,0.706524,0.920000,1.000000,1.000000,0.628773
-126.290000,-174.943000,4.000000,0.967339,0.687033,0.920000,1.000000,1.000000,0.611426
-115.390000,-182.317000,4.000000,0.967339,0.667189,0.920000,1.000000,1.000000,0.593766
-104.061000,-189.012000,4.000000,0.967339,0.647038,0.920000,1.000000,1.000000,0.575833
-92.344000,-195.005000,4.000000,0.967339,0.626626,0.920000,1.000000,1.000000,0.557667
-80.284000,-200.272000,4.000000,0.967339,0.606011,0.920000,1.000000,1.000000,0.539320
-67.925000,-204.794000,4.000000,0.967339,0.585248,0.920000,1.000000,1.000000,0.520843
-55.314000,-208.554000,4.000000,0.967339,0.564406,0.920000,1.000000,1.000000,0.502294
-42.497000,-211.538000,4.000000,0.967339,0.543556,0.920000,1.000000,1.000000,0.483738
-29.522000,-213.735000,4.000000,0.967339,0.522779,0.920000,1.000000,1.000000,0.465248
-16.437000,-215.138000,4.000000,0.967339,0.502165,0.920000,1.000000,1.000000,0.446903
-3.290000,-215.739000,4.000000,0.967339,0.481819,0.920000,1.000000,1.000000,0.428795
9.868000,-215.539000,4.000000,0.967339,0.461856,0.920000,1.000000,1.000000,0.411029
22.990000,-214.536000,4.000000,0.967339,0.442407,0.920000,1.000000,1.000000,0.393721
36.026000,-212.736000,4.000000,0.967339,0.423620,0.920000,1.000000,1.000000,0.377001
48.928000,-210.144000,4.000000,0.967339,0.405662,0.920000,1.000000,1.000000,0.361019
61.648000,-206.770000,4.000000,0.967339,0.388719,0.920000,1.000000,1.000000,0.345941
74.139000,-202.627000,4.000000,0.967339,0.372995,0.920000,1.000000,1.000000,0.331948
86.354000,-197.730000,4.000000,0.967339,0.358715,0.920000,1.000000,1.000000,0.319239
98.248000,-192.098000,4.000000,0.967339,0.346113,0.920000,1.000000,1.000000,0.308024
109.776000,-185.751000,4.000000,0.967339,0.335427,0.920000,1.000000,1.000000,0.298514
120.896000,-178.713000,4.000000,0.967339,0.326887,0.920000,1.000000,1.000000,0.290914
131.567000,-171.010000,4.000000,0.967339,0.320696,0.920000,1.000000,1.000000,0.285404
141.747000,-162.672000,4.000000,0.967339,0.317017,0.920000,1.000000,1.000000,0.282130
151.401000,-153.727000,4.000000,0.967339,0.315951,0.920000,1.000000,0.960938,0.270198
160.491000,-144.212000,4.000000,0.967339,0.317528,0.920000,1.000000,1.000000,0.282585
168.984000,-134.159000,4.000000,0.967339,0.321704,0.920000,1.000000,1.000000,0.286301
176.849000,-123.608000,4.000000,0.967339,0.328363,0.920000,1.000000,1.000000,0.292227
184.055000,-112.596000,4.000000,0.967339,0.337336,0.920000,1.000000,1.000000,0.300213
190.577000,-101.166000,4.000000,0.967339,0.348412,0.920000,1.000000,1.000000,0.310070
196.390000,-89.360000,4.000000,0.967339,0.361357,0.920000,1.000000,1.000000,0.321590
201.473000,-77.221000,4.000000,0.967339,0.375935,0.920000,1.000000,1.000000,0.334564
205.806000,-64.794000,4.000000,0.967339,0.391912,0.920000,1.000000,1.000000,0.348783
209.373000,-52.127000,4.000000,0.967339,0.409067,0.920000,1.000000,1.000000,0.364050
212.161000,-39.266000,4.000000,0.967339,0.427200,0.920000,1.000000,1.000000,0.380187
214.161000,-26.259000,4.000000,0.967339,0.446127,0.920000,1.000000,1.000000,0.397031
215.363000,-13.154000,4.000000,0.967339,0.465687,0.920000,1.000000,1.000000,0.414439
215.765000,0.000000,4.000000,0.967339,0.485734,0.920000,1.000000,1.000000,0.432280
229.134000,7.274000,4.000000,0.965957,0.491698,0.920000,1.000000,1.000000,0.436962
228.212000,21.792000,4.000000,0.965956,0.513407,0.920000,1.000000,1.000000,0.456254
226.370000,36.222000,4.000000,0.965956,0.535302,0.920000,1.000000,1.000000,0.475712
223.617000,50.506000,4.000000,0.965956,0.557278,0.920000,1.000000,1.000000,0.495242
219.964000,64.587000,4.000000,0.965956,0.579243,0.920000,1.000000,1.000000,0.514761
215.424000,78.408000,4.000000,0.965957,0.601115,0.920000,1.000000,1.000000,0.534199
210.018000,91.913000,4.000000,0.965956,0.622818,0.920000,0.992188,1.000000,0.549161
203.765000,105.048000,4.000000,0.965957,0.644288,0.920000,0.972656,1.000000,0.556910
196.693000,117.760000,4.000000,0.965956,0.665464,0.920000,0.890625,1.000000,0.526702
188.828000,129.998000,4.000000,0.965956,0.686294,0.920000,0.792969,1.000000,0.483628
180.203000,141.713000,4.000000,0.965956,0.706727,0.920000,0.726562,1.000000,0.456321
170.852000,152.857000,4.000000,0.965956,0.726718,0.920000,0.679688,1.000000,0.438956
160.813000,163.385000,4.000000,0.965956,0.746224,0.920000,0.687500,1.000000,0.455919
150.127000,173.255000,4.000000,0.965956,0.765207,0.920000,0.652344,1.000000,0.443610
138.836000,182.428000,4.000000,0.965956,0.783633,0.920000,0.664062,1.000000,0.462452
126.986000,190.866000,4.000000,0.965957,0.801467,0.920000,0.734375,1.000000,0.523057
114.625000,198.536000,4.000000,0.965956,0.818678,0.920000,0.789062,1.000000,0.574077
101.802000,205.406000,4.000000,0.965957,0.835239,0.920000,0.843750,1.000000,0.626282
88.570000,211.450000,4.000000,0.965956,0.851120,0.920000,0.894531,1.000000,0.676600
74.980000,216.641000,4.000000,0.965957,0.866300,0.920000,0.917969,1.000000,0.706711
61.089000,220.961000,4.000000,0.965956,0.880754,0.920000,0.929688,1.000000,0.727674
46.952000,224.390000,4.000000,0.965957,0.894459,0.920000,0.953125,1.000000,0.757627
32.626000,226.916000,4.000000,0.965957,0.907396,0.920000,0.964844,1.000000,0.778035
18.168000,228.529000,4.000000,0.965956,0.919548,0.920000,0.988281,1.000000,0.807607
3.637000,229.221000,4.000000,0.965956,0.930895,0.920000,0.964844,1.000000,0.798184
-10.908000,228.990000,4.000000,0.965956,0.941423,0.920000,0.917969,1.000000,0.767994
-25.410000,227.837000,4.000000,0.965957,0.951117,0.920000,0.882812,1.000000,0.746187
-39.809000,225.767000,4.000000,0.965956,0.959963,0.920000,0.812500,1.000000,0.693144
-54.048000,222.788000,4.000000,0.965956,0.967950,0.920000,0.726562,1.000000,0.624988
-68.069000,218.911000,4.000000,0.965956,0.975068,0.920000,0.750000,1.000000,0.649892
-81.816000,214.153000,4.000000,0.965957,0.981305,0.920000,0.789062,1.000000,0.688115
-95.234000,208.533000,4.000000,0.965956,0.986656,0.920000,0.832031,1.000000,0.729543
-108.268000,202.073000,4.000000,0.965956,0.991112,0.920000,0.820312,1.000000,0.722516
-120.866000,194.799000,4.000000,0.965957,0.994667,0.920000,0.789062,1.000000,0.697485
-132.978000,186.741000,4.000000,0.965957,0.997318,0.920000,0.765625,1.000000,0.678571
-144.554000,177.931000,4.000000,0.965957,0.999060,0.920000,0.746094,1.000000,0.662415
-155.548000,168.405000,4.000000,0.965956,0.999891,0.920000,0.707031,1.000000,0.628256
-165.916000,158.200000,4.000000,0.965957,0.999811,0.920000,0.707031,1.000000,0.628206
-175.616000,147.359000,4.000000,0.965956,0.998819,0.920000,0.742188,1.000000,0.658788
-184.608000,135.924000,4.000000,0.965956,0.996916,0.920000,0.765625,1.000000,0.678297
-192.857000,123.942000,4.000000,0.965956,0.994106,0.920000,0.769531,1.000000,0.679836
-200.330000,111.460000,4.000000,0.965956,0.990391,0.920000,0.820312,1.000000,0.721990
-206.996000,98.530000,4.000000,0.965956,0.985776,0.920000,0.812500,1.000000,0.711782
-212.828000,85.204000,4.000000,0.965956,0.980269,0.920000,0.789062,1.000000,0.687388
-217.804000,71.534000,4.000000,0.965956,0.973875,0.920000,0.726562,1.000000,0.628813
-221.902000,57.576000,4.000000,0.965956,0.966604,0.920000,0.757812,1.000000,0.650962
-225.107000,43.386000,4.000000,0.965956,0.958464,0.920000,0.824219,1.000000,0.702043
-227.405000,29.021000,4.000000,0.965957,0.949467,0.920000,0.882812,1.000000,0.744893
-228.788000,14.540000,4.000000,0.965957,0.939625,0.920000,0.917969,1.000000,0.766528
-229.250000,0.000000,4.000000,0.965956,0.928952,0.920000,0.964844,1.000000,0.796518
-228.788000,-14.540000,4.000000,0.965957,0.917461,0.920000,0.988281,1.000000,0.805775
-227.405000,-29.021000,4.000000,0.965957,0.905170,0.920000,0.976562,1.000000,0.785553
-225.107000,-43.386000,4.000000,0.965956,0.892095,0.920000,0.953125,1.000000,0.755625
-221.902000,-57.576000,4.000000,0.965956,0.878256,0.920000,0.941406,1.000000,0.734757
-217.804000,-71.534000,4.000000,0.965956,0.863673,0.920000,0.917969,1.000000,0.704568
-212.828000,-85.204000,4.000000,0.965956,0.848368,0.920000,0.906250,1.000000,0.683247
-206.996000,-98.530000,4.000000,0.965956,0.832365,0.920000,0.843750,1.000000,0.624127
-200.330000,-111.460000,4.000000,0.965956,0.815688,0.920000,0.812500,1.000000,0.588970
-192.857000,-123.942000,4.000000,0.965956,0.798364,0.920000,0.796875,1.000000,0.565375
-184.608000,-135.924000,4.000000,0.965956,0.780424,0.920000,0.765625,1.000000,0.530997
-175.616000,-147.359000,4.000000,0.965956,0.761898,0.920000,0.726562,1.000000,0.491943
-165.916000,-158.200000,4.000000,0.965957,0.742820,0.920000,0.765625,1.000000,0.505411
-155.548000,-168.405000,4.000000,0.965956,0.723224,0.920000,0.765625,1.000000,0.492079
-144.554000,-177.931000,4.000000,0.965957,0.703153,0.920000,0.812500,1.000000,0.507714
-132.978000,-186.741000,4.000000,0.965957,0.682647,0.920000,0.863281,1.000000,0.523714
-120.866000,-194.799000,4.000000,0.965957,0.661752,0.920000,0.914062,1.000000,0.537547
-108.268000,-202.073000,4.000000,0.965956,0.640519,0.920000,1.000000,1.000000,0.569217
-95.234000,-208.533000,4.000000,0.965956,0.619004,0.920000,1.000000,1.000000,0.550096
-81.816000,-214.153000,4.000000,0.965957,0.597265,0.920000,1.000000,1.000000,0.530778
-68.069000,-218.911000,4.000000,0.965956,0.575372,0.920000,1.000000,1.000000,0.511322
-54.048000,-222.788000,4.000000,0.965956,0.553399,0.920000,1.000000,1.000000,0.491794
-39.809000,-225.767000,4.000000,0.965956,0.531429,0.920000,1.000000,1.000000,0.472271
-25.410000,-227.837000,4.000000,0.965957,0.509559,0.920000,1.000000,1.000000,0.452835
-10.908000,-228.990000,4.000000,0.965956,0.487894,0.920000,1.000000,1.000000,0.433582
3.637000,-229.221000,4.000000,0.965956,0.466558,0.920000,1.000000,1.000000,0.414621
18.168000,-228.529000,4.000000,0.965956,0.445688,0.920000,1.000000,1.000000,0.396074
32.626000,-226.916000,4.000000,0.965957,0.425444,0.920000,1.000000,1.000000,0.378083
46.952000,-224.390000,4.000000,0.965957,0.406007,0.920000,1.000000,1.000000,0.360811
61.089000,-220.961000,4.000000,0.965956,0.387583,0.920000,1.000000,1.000000,0.344438
74.980000,-216.641000,4.000000,0.965957,0.370403,0.920000,0.949219,1.000000,0.312454
88.570000,-211.450000,4.000000,0.965956,0.354718,0.920000,0.988281,1.000000,0.311537
101.802000,-205.406000,4.000000,0.965957,0.340807,0.920000,1.000000,1.000000,0.302869
114.625000,-198.536000,4.000000,0.965956,0.328951,0.920000,1.000000,1.000000,0.292332
126.986000,-190.866000,4.000000,0.965957,0.319430,0.920000,1.000000,1.000000,0.283871
138.836000,-182.428000,4.000000,0.965956,0.312498,0.920000,1.000000,1.000000,0.277710
150.127000,-173.255000,4.000000,0.965956,0.308356,0.920000,1.000000,1.000000,0.274030
160.813000,-163.385000,4.000000,0.965956,0.307137,0.920000,1.000000,0.953125,0.260152
170.852000,-152.857000,4.000000,0.965956,0.308877,0.920000,1.000000,1.000000,0.274493
180.203000,-141.713000,4.000000,0.965956,0.313523,0.920000,1.000000,1.000000,0.278621
188.828000,-129.998000,4.000000,0.965956,0.320929,0.920000,1.000000,1.000000,0.285203
196.693000,-117.760000,4.000000,0.965956,0.330882,0.920000,1.000000,1.000000,0.294048
203.765000,-105.048000,4.000000,0.965957,0.343121,0.920000,1.000000,1.000000,0.304925
210.018000,-91.913000,4.000000,0.965956,0.357366,0.920000,0.984375,1.000000,0.312622
215.424000,-78.408000,4.000000,0.965957,0.373333,0.920000,0.945312,1.000000,0.313630
219.964000,-64.587000,4.000000,0.965956,0.390751,0.920000,0.957031,1.000000,0.332332
223.617000,-50.506000,4.000000,0.965956,0.409370,0.920000,1.000000,1.000000,0.363799
226.370000,-36.222000,4.000000,0.965956,0.428963,0.920000,1.000000,1.000000,0.381211
228.212000,-21.792000,4.000000,0.965956,0.449329,0.920000,1.000000,1.000000,0.399310
229.134000,-7.274000,4.000000,0.965957,0.470292,0.920000,1.000000,1.000000,0.417940
242.266000,15.091000,4.000000,0.964572,0.498123,0.920000,1.000000,1.000000,0.442038
240.859000,30.123000,4.000000,0.964572,0.519779,0.920000,1.000000,1.000000,0.461255
238.520000,45.039000,4.000000,0.964572,0.541550,0.920000,1.000000,1.000000,0.480575
235.259000,59.781000,4.000000,0.964572,0.563343,0.920000,1.000000,1.000000,0.499915
231.087000,74.291000,4.000000,0.964572,0.585076,0.920000,1.000000,1.000000,0.519201
226.021000,88.514000,4.000000,0.964572,0.606677,0.920000,0.992188,1.000000,0.534163
220.081000,102.394000,4.000000,0.964572,0.628078,0.920000,0.988281,1.000000,0.550829
213.290000,115.878000,4.000000,0.964572,0.649221,0.920000,0.949219,1.000000,0.546866
205.673000,128.914000,4.000000,0.964572,0.670053,0.920000,0.898438,1.000000,0.534220
197.261000,141.452000,4.000000,0.964572,0.690526,0.920000,0.832031,1.000000,0.509850
188.085000,153.442000,4.000000,0.964572,0.710594,0.920000,0.800781,1.000000,0.504961
178.182000,164.838000,4.000000,0.964572,0.730215,0.920000,0.796875,1.000000,0.516373
167.589000,175.597000,4.000000,0.964572,0.749354,0.920000,0.785156,1.000000,0.522114
156.348000,185.676000,4.000000,0.964572,0.767972,0.920000,0.828125,1.000000,0.564370
144.502000,195.037000,4.000000,0.964572,0.786040,0.920000,0.796875,1.000000,0.555850
132.097000,203.643000,4.000000,0.964572,0.803525,0.920000,0.820312,1.000000,0.584927
119.181000,211.462000,4.000000,0.964572,0.820400,0.920000,0.816406,1.000000,0.594367
105.804000,218.462000,4.000000,0.964572,0.836638,0.920000,0.765625,1.000000,0.568429
92.018000,224.617000,4.000000,0.964572,0.852214,0.920000,0.746094,1.000000,0.564241
77.876000,229.904000,4.000000,0.964572,0.867106,0.920000,0.746094,1.000000,0.574101
63.432000,234.300000,4.000000,0.964572,0.881292,0.920000,0.726562,1.000000,0.568219
48.743000,237.791000,4.000000,0.964572,0.894752,0.920000,0.707031,1.000000,0.561389
33.865000,240.361000,4.000000,0.964572,0.907468,0.920000,0.707031,1.000000,0.569367
18.857000,242.002000,4.000000,0.964572,0.919421,0.920000,0.707031,1.000000,0.576867
3.775000,242.706000,4.000000,0.964572,0.930597,0.920000,0.718750,1.000000,0.593556
-11.321000,242.471000,4.000000,0.964572,0.940979,0.920000,0.664062,1.000000,0.554513
-26.374000,241.298000,4.000000,0.964572,0.950556,0.920000,0.671875,1.000000,0.566746
-41.324000,239.192000,4.000000,0.964572,0.959313,0.920000,0.687500,1.000000,0.585269
-56.115000,236.160000,4.000000,0.964572,0.967241,0.920000,0.695312,1.000000,0.596812
-70.688000,232.214000,4.000000,0.964572,0.974328,0.920000,0.730469,1.000000,0.631582
-84.988000,227.371000,4.000000,0.964572,0.980567,0.920000,0.742188,1.000000,0.645823
-98.959000,221.647000,4.000000,0.964572,0.985948,0.920000,0.765625,1.000000,0.669874
-112.547000,215.066000,4.000000,0.964572,0.990467,0.920000,0.789062,1.000000,0.693544
-125.700000,207.653000,4.000000,0.964572,0.994116,0.920000,0.789062,1.000000,0.696099
-138.367000,199.437000,4.000000,0.964572,0.996892,0.920000,0.812500,1.000000,0.718777
-150.498000,190.449000,4.000000,0.964572,0.998790,0.920000,0.812500,1.000000,0.720146
-162.047000,180.724000,4.000000,0.964572,0.999810,0.920000,0.863281,1.000000,0.765936
-172.969000,170.300000,4.000000,0.964572,0.999948,0.920000,0.863281,1.000000,0.766042
-183.222000,159.217000,4.000000,0.964572,0.999206,0.920000,0.843750,1.000000,0.748155
-192.766000,147.518000,4.000000,0.964572,0.997584,0.920000,0.804688,1.000000,0.712360
-201.564000,135.248000,4.000000,0.964572,0.995084,0.920000,0.785156,1.000000,0.693328
-209.583000,122.456000,4.000000,0.964572,0.991710,0.920000,0.765625,1.000000,0.673788
-216.790000,109.189000,4.000000,0.964572,0.987465,0.920000,0.726562,1.000000,0.636674
-223.159000,95.500000,4.000000,0.964572,0.982354,0.920000,0.707031,1.000000,0.616353
-228.665000,81.442000,4.000000,0.964572,0.976385,0.920000,0.750000,1.000000,0.649838
-233.286000,67.068000,4.000000,0.964572,0.969564,0.920000,0.796875,1.000000,0.685629
-237.004000,52.435000,4.000000,0.964572,0.961900,0.920000,0.828125,1.000000,0.706884
-239.805000,37.599000,4.000000,0.964572,0.953402,0.920000,0.859375,1.000000,0.727079
-241.679000,22.618000,4.000000,0.964572,0.944083,0.920000,0.910156,1.000000,0.762516
-242.618000,7.549000,4.000000,0.964572,0.933953,0.920000,0.941406,1.000000,0.780233
-242.618000,-7.549000,4.000000,0.964572,0.923025,0.920000,0.953125,1.000000,0.780704
-241.679000,-22.618000,4.000000,0.964572,0.911315,0.920000,0.976562,1.000000,0.789753
-239.805000,-37.599000,4.000000,0.964572,0.898838,0.920000,1.000000,1.000000,0.797635
-237.004000,-52.435000,4.000000,0.964572,0.885611,0.920000,1.000000,1.000000,0.785897
-233.286000,-67.068000,4.000000,0.964572,0.871651,0.920000,1.000000,1.000000,0.773509
-228.665000,-81.442000,4.000000,0.964572,0.856979,0.920000,1.000000,1.000000,0.760488
-223.159000,-95.500000,4.000000,0.964572,0.841615,0.920000,1.000000,1.000000,0.746855
-216.790000,-109.189000,4.000000,0.964572,0.825583,0.920000,1.000000,1.000000,0.732628
-209.583000,-122.456000,4.000000,0.964572,0.808906,0.920000,1.000000,1.000000,0.717828
-201.564000,-135.248000,4.000000,0.964572,0.791610,0.920000,1.000000,1.000000,0.702480
-192.766000,-147.518000,4.000000,0.964572,0.773723,0.920000,1.000000,1.000000,0.686607
-183.222000,-159.217000,4.000000,0.964572,0.755274,0.920000,1.000000,1.000000,0.670235
-172.969000,-170.300000,4.000000,0.964572,0.736296,0.920000,1.000000,1.000000,0.653394
-162.047000,-180.724000,4.000000,0.964572,0.716823,0.920000,1.000000,1.000000,0.636113
-150.498000,-190.449000,4.000000,0.964572,0.696891,0.920000,1.000000,1.000000,0.618426
-138.367000,-199.437000,4.000000,0.964572,0.676542,0.920000,0.972656,1.000000,0.583951
-125.700000,-207.653000,4.000000,0.964572,0.655817,0.920000,0.968750,1.000000,0.563790
-112.547000,-215.066000,4.000000,0.964572,0.634766,0.920000,0.968750,1.000000,0.545693
-98.959000,-221.647000,4.000000,0.964572,0.613440,0.920000,0.953125,1.000000,0.518853
-84.988000,-227.371000,4.000000,0.964572,0.591896,0.920000,0.937500,1.000000,0.492424
-70.688000,-232.214000,4.000000,0.964572,0.570197,0.920000,0.937500,1.000000,0.474372
-56.115000,-236.160000,4.000000,0.964572,0.548415,0.920000,0.937500,1.000000,0.456250
-41.324000,-239.192000,4.000000,0.964572,0.526627,0.920000,0.933594,1.000000,0.436299
-26.374000,-241.298000,4.000000,0.964572,0.504925,0.920000,0.917969,1.000000,0.411318
-11.321000,-242.471000,4.000000,0.964572,0.483407,0.920000,0.914062,1.000000,0.392113
3.775000,-242.706000,4.000000,0.964572,0.462190,0.920000,0.929688,1.000000,0.381311
18.857000,-242.002000,4.000000,0.964572,0.441403,0.920000,0.945312,1.000000,0.370283
33.865000,-240.361000,4.000000,0.964572,0.421200,0.920000,0.945312,1.000000,0.353335
48.743000,-237.791000,4.000000,0.964572,0.401749,0.920000,0.968750,1.000000,0.345374
